PRON_ATTRIBUTE	{'': 9}
ADVERBIAL	{'': 3, 'anta': 1, 'kumpikaan': 1, 'nainen': 1, 'kovaluonteinen': 1, 'osuus': 1, 'lintu': 1, 'uinti': 1, 'tähystys': 1, 'peruna': 1, 'kirjo': 1, 'soutu': 1, 'heittäytyä': 1, 'voitto': 1, 'ProperName': 1, 'joka': 1, 'sellainen': 1, 'onnettomuus': 1, 'oire': 1}
F_SUBJECT	{'sopia': 1, 'ehtiä': 1, 'kokea': 1, 'voida': 1, 'jäädä': 2, 'voittaa': 1, 'joutua': 1, 'kiitää': 2, 'ei': 1}
OBJECT	{'armahtaa': 1, 'syödä': 1, 'kertoilla': 1, 'löytyä': 1, 'tarvita': 2, 'hyväksyä': 1, 'sortaa': 1, 'tuoda': 1, 'perustaa': 1, 'herätä': 1, 'päättää': 1, 'kasvaa': 1, 'herjata': 1, 'toimia': 1}
NP_ATTRIBUTE	{'': 16, 'taistella': 1, 'prosentti': 2, 'Janeckyn': 1, 'pinna': 1, 'vitonen': 1, 'hallinta': 1, 'isä': 1, 'korkea': 1, 'Zein': 1, 'puu': 1, 'markka': 2, 'osanottaja': 1, 'kymppi': 1, 'ia': 1, 'Myllylän': 1, 'rupla': 1, 'matkamies': 1, 'tamma': 1, 'keila': 2, 'omena': 2, 'lemmikki': 1, 'korpi': 1, 'tukki': 1, 'tieura': 1, 'karhu': 1, 'selänne': 1, 'mattopesula': 1, 'jäljittely': 1, 'mikkeli-vierailu': 1, 'piste': 10, 'kantaa': 1, 'ruskailikin': 1, 'tenniskenttä': 1, 'ukkeli': 1, 'äiti': 1, 'satalappunen': 1, 'mies': 2, 'eläin': 1, 'ripe': 2, 'vaimo': 1, 'palkkio': 1, 'tohmajärveläinen': 1, 'miljoona': 1, 'asiakas': 1, 'taskuraha': 1, 'potilas': 1, 'työntekijä': 1, 'kotijoukkue': 1, 'metri': 1, 'sekunti': 11, 'tasapelipiste': 1, 'Gretzkystä': 1, 'matka': 1, 'kitinä': 1, 'suupala': 1, 'ja': 2, 'kirvesniemi': 1, 'suolaraha': 1, 'joukkue': 1, 'katukauppias': 1, 'vanhus': 2, 'sentti': 2, 'kilo': 1, 'vammainen': 1, 'kuukausi': 1, 'centiimeistä': 1, 'maali': 2, 'satanen': 4, 'lyöjätykki': 1, 'maili': 1, 'Riia': 1, 'kaari': 1, 'osa': 1, 'puikko': 1, 'Kylliäistä': 1, 'paitsiomaali': 1, 'lapsilisä': 1, 'lilliputti': 1, 'puoU': 1, 'vvatilla': 1, 'kirahvi': 1, 'ilme': 1, 'Changin': 1, 'tunti': 2, 'kuolonkalpea': 1, 'nurmi': 1, 'prosenttiyksikkö': 1, 'ProperName': 177, 'rukata': 1, 'Anthony': 1, 'saturainen': 1, 'syntinen': 1, 'hevonen': 2, 'kähärä': 1, 'pelaaja': 1, 'tuttava': 1, 'Sampras': 1, 'ukkonen': 1, 'MM-': 1, 'pylväspää': 1, 'terhi': 1, 'tulos': 2, 'pisto': 1, 'juoksu': 1, 'polttopuu': 1, 'vireä': 1}
N_SUBJECT	{'': 1}
P_SUBJECT	{}
E_SUBJECT	{'': 1, 'hän': 1}
POS_SUBJECT	{}
POS_OBJECT	{}
NUM_ATTRIBUTE	{'': 21, 'tekopaikka': 1, 'tapahtuma': 1, 'markka': 19, 'viikko': 3, 'kilometri': 2, 'piikki': 1, '(': 2, '600': 1, 'sekunni': 1, 'se-': 1, 'kilomet-': 1, 'prosentti': 23, 'kuusi': 1, 'lokakuu': 1, 'hiihtäjä': 1, 'gramma': 2, 'syöttöpiste': 1, 'senttilitra': 1, 'miljoo-': 1, 'parlamenttipaik': 1, 'sujua': 1, 'hopeamitali': 1, 'keila': 12, 'lippu': 1, 'pää': 2, 'l.': 1, 'ääni': 4, 'kysyä': 1, 'oljenkorren': 1, 'pinna': 2, 'ampiainen': 2, '%': 2, 'kolme': 2, 'piste': 55, ',': 2, 'vuosi': 6, 'sata': 1, 'virhepiste': 1, 'Vaapaheittoja': 1, 'kymmenen': 1, 'uusi': 1, 'miljoona': 12, 'voitto': 1, 'avauserä': 1, 'ryppyinen': 1, 'metri': 4, 'sekunti': 55, 'juoksija': 1, 'solmu': 1, '84': 1, 'sadasosapiste': 1, 'päivä': 1, 'sadasosasekunti': 9, 'vartti': 2, 'ja': 4, 'aari': 1, 'teelusikallinen': 1, 'mmkista': 1, 'Jonathon': 1, 'minuutti': 9, 'laukaus': 2, 'torjunta': 1, 'mc-pistettä': 1, 'kerta': 2, 'sentti': 8, 'kilo': 1, 'kotiutustilannetta': 1, 'kuukausi': 1, 'kisapaikka': 1, 'liigapeli': 1, 'rysä': 1, 'ottelu': 2, 'kymmenys': 1, 'puu': 1, 'tavi': 1, 'ero': 1, '584': 1, 'maikka': 1, '000': 19, '400': 1, '.': 12, 'ta': 1, 'dollari': 2, 'yksi': 1, 'puimuri': 1, 'litra': 2, 'C-lohko': 1, '062': 1, 'hikipisara': 1, ':': 2, 'penni': 1, 'ProperName': 10, '594': 1, 'mitali': 2, 'kolmonentilanne': 2, 'miljardi': 1, '100': 1, '1990': 1, 'aste': 1, 'hehtaari': 1, 'kappale': 4, 'teippi': 1, 'kruunu': 1, 'maali': 13, '/': 1, 'sadasosa': 3, 'siirto': 1, 'milli': 1, 'tulos': 1, 'tunti': 2, 'juoksu': 1}
PREDICATIVE	{'maajoukkuemies': 1, 'autuas': 1, 'molempi': 1, 'hän': 1, 'osa': 1, 'ProperName': 6, 'kalliokoski': 1, 'Hipo': 1, 'kaikki': 1, 'vaivainen': 1, 'joka': 4, 'pikkuvaivainen': 1, 'jalka': 1}
ESS_ADVERBIAL	{'': 11, 'ruotsalainen': 1, 'isometsä': 1, 'otus': 1, 'ori': 1, 'hän': 3, 'joka': 6, 'tulokas': 1, 'ProperName': 29, 'se': 1, 'hyvä': 1, 'urakka': 1, 'kilpailunäyttö': 1, 'Björn': 1, 'lady': 1, 'Gretzky': 1, 'seitsemän': 1, 'kaksi': 2, 'este': 1, 'possu': 1, 'kari': 1, 'vaihtopenkki': 1, 'polvi': 1, 'tulos': 2, 'kähärä': 1, 'su': 1, 'yhdeksän': 1, 'Javin-Hilu': 1}
GEN_ATTRIBUTE	{'': 1, 'ryhmä': 1, 'auttaa': 1, 'sijoitus': 1, 'hartia': 1, 'aktivisti': 1, 'mieli': 1, 'maa': 1, 'valtakunta': 1, 'näköisi': 1, 'legenda': 1, 'harmi': 1, 'eläke': 1, 'marjaselkä': 1, 'kirja': 1, 'määrä': 1, 'hoitaa': 1, 'kiijoissa': 1, 'asema': 1}
COMPOUND_ATTRIBUTE	{'ryhmä': 1, 'prosentti': 2, 'kassa': 6, 'luuta': 1, 'hoitorasitus': 1, 'enluu': 15, 'hoito-kysymys': 1, '-hoito': 1, 'hoito-olo': 1, 'hoitoasia': 1, 'hoito-hallitus': 1, 'hoitotoiminta': 1, 'hoito-ohjesääntö': 2, 'mänty': 1, 'tupa': 1, 'kollehdit': 1, 'taloaika': 2, 'hoito-tarkastaja': 1, 'hoitovirkaomainen': 1, 'iva': 1, 'pöllöveistos': 1, 'koivu': 16, 'poika': 1, 'hoitohuone': 1, 'ukkojaja': 1, 'päästäinen': 1, 'ruotujärjestelmä': 1, '-ja': 1, 'i': 4, 'apu': 7, 'elo': 1, 'uus': 9, 'salmi': 5, 'tukki': 1, 'taloajattelu': 1, 'hoitokunta': 1, 'ukko': 51, 'kotiaika': 1, 'taksa': 3, 'kokous': 2, 'talo': 45, 'hoitoneuvoja': 1, 'akka': 1, 'en-luu': 18, 'hoitoasetus': 6, 'ohjesääntö': 1, 'huoltoajatus': 1, 'poikalito': 1, 'hoitolainen': 3, 'koti': 1, 'hoitojärjestelmä': 1, 'hoitotarkastaja': 1, 'vaishoidon': 1, 'hoitopoliittinen': 1, 'hoito': 57, 'hoitoapu': 1, 'lampi': 1, 'hoito-asia': 1, 'hoitolasäädäntö': 1, 'ukkokausi': 1, 'hiiri': 1, 'huone': 8, 'hoitohallitus': 1, 'ukkonäyttely': 1}
PRON_ATTRIBUTE	{'': 9}
ADVERBIAL	{'': 3, 'joka': 1, 'ProperName': 1, 'nainen': 1, 'kovaluonteinen': 1, 'sellainen': 1, 'kirjo': 1, 'uinti': 1, 'lintu': 1, 'tähystys': 1, 'onnettomuus': 1, 'soutu': 1, 'heittäytyä': 1, 'anta': 1, 'voitto': 1, 'osuus': 1, 'kumpikaan': 1, 'oire': 1, 'peruna': 1}
F_SUBJECT	{'ei': 1, 'kiitää': 2, 'sopia': 1, 'voittaa': 1, 'jäädä': 2, 'joutua': 1, 'voida': 1, 'kokea': 1, 'ehtiä': 1}
OBJECT	{'perustaa': 1, 'tarvita': 2, 'armahtaa': 1, 'syödä': 1, 'sortaa': 1, 'hyväksyä': 1, 'kasvaa': 1, 'tuoda': 1, 'toimia': 1, 'herjata': 1, 'kertoilla': 1, 'löytyä': 1, 'päättää': 1, 'herätä': 1}
NP_ATTRIBUTE	{'': 16, 'tieura': 1, 'MM-': 1, 'maali': 2, 'markka': 2, 'centiimeistä': 1, 'korkea': 1, 'tamma': 1, 'jäljittely': 1, 'omena': 2, 'ilme': 1, 'lyöjätykki': 1, 'puoU': 1, 'juoksu': 1, 'miljoona': 1, 'prosenttiyksikkö': 1, 'matkamies': 1, 'tunti': 2, 'kuolonkalpea': 1, 'kilo': 1, 'pinna': 1, 'tuttava': 1, 'vanhus': 2, 'syntinen': 1, 'tenniskenttä': 1, 'polttopuu': 1, 'lilliputti': 1, 'kaari': 1, 'kymppi': 1, 'mies': 2, 'vitonen': 1, 'vvatilla': 1, 'potilas': 1, 'ripe': 2, 'hallinta': 1, 'pisto': 1, 'työntekijä': 1, 'kirvesniemi': 1, 'prosentti': 2, 'kirahvi': 1, 'mattopesula': 1, 'joukkue': 1, 'tohmajärveläinen': 1, 'palkkio': 1, 'tukki': 1, 'mikkeli-vierailu': 1, 'kähärä': 1, 'eläin': 1, 'rupla': 1, 'ia': 1, 'lemmikki': 1, 'piste': 10, 'kotijoukkue': 1, 'vammainen': 1, 'vaimo': 1, 'pelaaja': 1, 'nurmi': 1, 'äiti': 1, 'ukkonen': 1, 'keila': 2, 'sekunti': 11, 'satalappunen': 1, 'osa': 1, 'korpi': 1, 'tulos': 2, 'suolaraha': 1, 'matka': 1, 'selänne': 1, 'lapsilisä': 1, 'saturainen': 1, 'paitsiomaali': 1, 'osanottaja': 1, 'pylväspää': 1, 'kuukausi': 1, 'kantaa': 1, 'sentti': 2, 'katukauppias': 1, 'puu': 1, 'metri': 1, 'kitinä': 1, 'asiakas': 1, 'taskuraha': 1, 'ProperName': 194, 'taistella': 1, 'ukkeli': 1, 'vireä': 1, 'satanen': 4, 'tasapelipiste': 1, 'puikko': 1, 'isä': 1, 'ja': 2, 'karhu': 1, 'hevonen': 2}
N_SUBJECT	{'': 1}
P_SUBJECT	{}
E_SUBJECT	{'': 1, 'hän': 1}
POS_SUBJECT	{}
POS_OBJECT	{}
NUM_ATTRIBUTE	{'': 21, '594': 1, ',': 2, 'siirto': 1, '(': 2, 'markka': 19, 'kysyä': 1, 'puimuri': 1, 'parlamenttipaik': 1, 'vartti': 2, 'hehtaari': 1, 'tavi': 1, 'kruunu': 1, 'mmkista': 1, '400': 1, 'avauserä': 1, 'sata': 1, 'ampiainen': 2, 'juoksu': 1, 'kilometri': 2, 'kerta': 2, 'kuusi': 1, 'miljoona': 12, 'ero': 1, 'sujua': 1, 'kilomet-': 1, '000': 19, 'voitto': 1, 'tunti': 2, 'piikki': 1, 'aste': 1, 'kilo': 1, 'pinna': 2, '/': 1, 'yksi': 1, 'kotiutustilannetta': 1, 'ryppyinen': 1, '600': 1, 'tulos': 1, 'kymmenen': 1, 'teelusikallinen': 1, 'kolmonentilanne': 2, 'liigapeli': 1, 'vuosi': 6, 'sekunni': 1, 'sadasosapiste': 1, 'miljoo-': 1, 'lokakuu': 1, 'hikipisara': 1, 'torjunta': 1, 'prosentti': 23, 'mc-pistettä': 1, '84': 1, 'miljardi': 1, 'litra': 2, 'laukaus': 2, 'tapahtuma': 1, 'minuutti': 9, 'hopeamitali': 1, 'syöttöpiste': 1, '100': 1, 'solmu': 1, 'penni': 1, 'ääni': 4, 'päivä': 1, 'kappale': 4, 'sadasosasekunti': 9, 'piste': 55, 'rysä': 1, 'kisapaikka': 1, ':': 2, 'viikko': 3, 'se-': 1, 'dollari': 2, 'maali': 13, 'sadasosa': 3, 'keila': 12, 'hiihtäjä': 1, 'milli': 1, 'sekunti': 55, 'uusi': 1, 'senttilitra': 1, 'tekopaikka': 1, 'pää': 2, 'ta': 1, 'teippi': 1, 'aari': 1, 'kymmenys': 1, 'kolme': 2, '.': 12, '584': 1, 'l.': 1, 'juoksija': 1, 'lippu': 1, 'sentti': 8, 'gramma': 2, '1990': 1, 'puu': 1, '062': 1, '%': 2, 'ottelu': 2, 'kuukausi': 1, 'maikka': 1, 'virhepiste': 1, 'ProperName': 13, 'mitali': 2, 'ja': 4, 'metri': 4, 'oljenkorren': 1}
PREDICATIVE	{'jalka': 1, 'joka': 4, 'ProperName': 6, 'autuas': 1, 'kaikki': 1, 'Hipo': 1, 'pikkuvaivainen': 1, 'osa': 1, 'kalliokoski': 1, 'hän': 1, 'maajoukkuemies': 1, 'molempi': 1, 'vaivainen': 1}
ESS_ADVERBIAL	{'': 10, 'joka': 6, 'yhdeksän': 1, 'kähärä': 1, 'su': 1, 'ori': 1, 'isometsä': 1, 'polvi': 1, 'otus': 1, 'kilpailunäyttö': 1, 'ruotsalainen': 1, 'possu': 1, 'kaksi': 2, 'ProperName': 31, 'vaihtopenkki': 1, 'se': 1, 'urakka': 1, 'hyvä': 1, 'tulos': 2, 'lady': 1, 'seitsemän': 1, 'kari': 1, 'hän': 3, 'tulokas': 1, 'este': 1}
GEN_ATTRIBUTE	{'': 1, 'määrä': 1, 'eläke': 1, 'hoitaa': 1, 'marjaselkä': 1, 'auttaa': 1, 'valtakunta': 1, 'sijoitus': 1, 'legenda': 1, 'hartia': 1, 'maa': 1, 'ryhmä': 1, 'aktivisti': 1, 'kiijoissa': 1, 'näköisi': 1, 'asema': 1, 'harmi': 1, 'mieli': 1, 'kirja': 1}
COMPOUND_ATTRIBUTE	{'hoito-asia': 1, 'ukkonäyttely': 1, 'hoitovirkaomainen': 1, 'päästäinen': 1, 'taloaika': 2, '-ja': 1, 'luuta': 1, 'i': 4, 'hoitotarkastaja': 1, 'taloajattelu': 1, 'apu': 7, 'ryhmä': 1, 'huoltoajatus': 1, 'poika': 1, 'iva': 1, 'koivu': 16, 'hoitoasia': 1, 'hoitolainen': 3, 'hoito-hallitus': 1, 'poikalito': 1, 'pöllöveistos': 1, 'hoitoneuvoja': 1, 'talo': 45, 'hoitoasetus': 6, 'hoitoapu': 1, 'ohjesääntö': 1, 'tupa': 1, 'elo': 1, 'salmi': 5, 'hoito-tarkastaja': 1, 'hoito': 57, 'hoito-ohjesääntö': 2, 'hoito-olo': 1, 'hoitorasitus': 1, 'taksa': 3, 'huone': 8, 'hoito-kysymys': 1, 'hiiri': 1, 'kotiaika': 1, 'lampi': 1, 'hoitokunta': 1, 'koti': 1, 'hoitotoiminta': 1, 'kollehdit': 1, 'uus': 9, 'en-luu': 18, 'ukkokausi': 1, 'enluu': 15, 'tukki': 1, 'hoitohuone': 1, 'hoitolasäädäntö': 1, 'vaishoidon': 1, 'prosentti': 2, 'kassa': 6, 'akka': 1, 'ukkojaja': 1, 'hoitojärjestelmä': 1, 'hoitopoliittinen': 1, 'mänty': 1, 'ruotujärjestelmä': 1, '-hoito': 1, 'hoitohallitus': 1, 'kokous': 2, 'ukko': 51}
PRON_ATTRIBUTE	{'': 9}
ADVERBIAL	{'': 3, 'nainen': 1, 'uinti': 1, 'peruna': 1, 'ProperName': 1, 'kovaluonteinen': 1, 'kumpikaan': 1, 'osuus': 1, 'anta': 1, 'oire': 1, 'voitto': 1, 'soutu': 1, 'tähystys': 1, 'kirjo': 1, 'lintu': 1, 'sellainen': 1, 'heittäytyä': 1, 'onnettomuus': 1, 'joka': 1}
F_SUBJECT	{'voittaa': 1, 'jäädä': 2, 'joutua': 1, 'voida': 1, 'kiitää': 2, 'sopia': 1, 'ehtiä': 1, 'ei': 1, 'kokea': 1}
OBJECT	{'syödä': 1, 'toimia': 1, 'päättää': 1, 'löytyä': 1, 'hyväksyä': 1, 'herätä': 1, 'kasvaa': 1, 'perustaa': 1, 'herjata': 1, 'kertoilla': 1, 'sortaa': 1, 'armahtaa': 1, 'tuoda': 1, 'tarvita': 2}
NP_ATTRIBUTE	{'': 16, 'kymppi': 1, 'pisto': 1, 'matka': 1, 'eläin': 1, 'hevonen': 2, 'lyöjätykki': 1, 'vitonen': 1, 'osanottaja': 1, 'suolaraha': 1, 'puoU': 1, 'puu': 1, 'vaimo': 1, 'jäljittely': 1, 'asiakas': 1, 'tamma': 1, 'satalappunen': 1, 'markka': 2, 'kirvesniemi': 1, 'selänne': 1, 'omena': 2, 'työntekijä': 1, 'osa': 1, 'karhu': 1, 'kaari': 1, 'äiti': 1, 'kitinä': 1, 'sentti': 2, 'vireä': 1, 'korpi': 1, 'lapsilisä': 1, 'joukkue': 1, 'vanhus': 2, 'korkea': 1, 'tasapelipiste': 1, 'potilas': 1, 'ripe': 2, 'pelaaja': 1, 'centiimeistä': 1, 'kähärä': 1, 'MM-': 1, 'kirahvi': 1, 'tulos': 2, 'puikko': 1, 'tukki': 1, 'vammainen': 1, 'pylväspää': 1, 'isä': 1, 'ia': 1, 'miljoona': 1, 'tenniskenttä': 1, 'satanen': 4, 'syntinen': 1, 'katukauppias': 1, 'ProperName': 194, 'taskuraha': 1, 'tuttava': 1, 'saturainen': 1, 'nurmi': 1, 'lilliputti': 1, 'kuukausi': 1, 'kotijoukkue': 1, 'vvatilla': 1, 'lemmikki': 1, 'metri': 1, 'taistella': 1, 'ukkeli': 1, 'sekunti': 11, 'paitsiomaali': 1, 'tunti': 2, 'ukkonen': 1, 'kilo': 1, 'tohmajärveläinen': 1, 'ilme': 1, 'maali': 2, 'mattopesula': 1, 'keila': 2, 'kuolonkalpea': 1, 'prosenttiyksikkö': 1, 'palkkio': 1, 'kantaa': 1, 'juoksu': 1, 'rupla': 1, 'pinna': 1, 'mies': 2, 'matkamies': 1, 'piste': 10, 'mikkeli-vierailu': 1, 'prosentti': 2, 'polttopuu': 1, 'ja': 2, 'tieura': 1, 'hallinta': 1}
N_SUBJECT	{'': 1}
P_SUBJECT	{}
E_SUBJECT	{'': 1, 'hän': 1}
POS_SUBJECT	{}
POS_OBJECT	{}
NUM_ATTRIBUTE	{'': 21, 'sadasosasekunti': 9, 'tapahtuma': 1, 'ero': 1, 'juoksu': 1, 'kysyä': 1, 'solmu': 1, 'teippi': 1, 'mc-pistettä': 1, 'puu': 1, 'ryppyinen': 1, 'sadasosapiste': 1, 'kymmenen': 1, '.': 12, 'litra': 2, 'kymmenys': 1, ',': 2, 'markka': 19, 'aari': 1, 'mmkista': 1, 'teelusikallinen': 1, 'kerta': 2, 'piikki': 1, 'ampiainen': 2, 'hiihtäjä': 1, 'sentti': 8, 'miljardi': 1, 'virhepiste': 1, 'hehtaari': 1, 'puimuri': 1, 'kolme': 2, 'yksi': 1, 'l.': 1, 'syöttöpiste': 1, 'laukaus': 2, 'dollari': 2, 'sujua': 1, 'ta': 1, 'keila': 12, 'liigapeli': 1, 'milli': 1, 'gramma': 2, 'kuukausi': 1, 'rysä': 1, 'se-': 1, 'voitto': 1, 'tulos': 1, 'sata': 1, 'aste': 1, 'minuutti': 9, 'juoksija': 1, 'uusi': 1, 'kappale': 4, '/': 1, 'ottelu': 2, 'kruunu': 1, 'torjunta': 1, 'miljoona': 12, 'kotiutustilannetta': 1, 'avauserä': 1, 'kolmonentilanne': 2, 'tavi': 1, 'tekopaikka': 1, 'vuosi': 6, 'oljenkorren': 1, 'ProperName': 13, 'hopeamitali': 1, 'pää': 2, 'kisapaikka': 1, 'lokakuu': 1, 'penni': 1, ':': 2, 'metri': 4, 'miljoo-': 1, '(': 2, 'maikka': 1, 'siirto': 1, '%': 2, 'sekunti': 55, 'ääni': 4, 'tunti': 2, 'sadasosa': 3, 'kilomet-': 1, 'maali': 13, 'mitali': 2, 'vartti': 2, 'kuusi': 1, 'lippu': 1, 'senttilitra': 1, 'päivä': 1, 'sekunni': 1, 'pinna': 2, 'kilometri': 2, 'NUM': 27, 'piste': 55, 'viikko': 3, 'prosentti': 23, 'ja': 4, 'parlamenttipaik': 1, 'kilo': 1, 'hikipisara': 1}
PREDICATIVE	{'osa': 1, 'kaikki': 1, 'ProperName': 6, 'jalka': 1, 'vaivainen': 1, 'maajoukkuemies': 1, 'pikkuvaivainen': 1, 'autuas': 1, 'molempi': 1, 'Hipo': 1, 'joka': 4, 'hän': 1, 'kalliokoski': 1}
ESS_ADVERBIAL	{'': 10, 'tulokas': 1, 'isometsä': 1, 'se': 1, 'vaihtopenkki': 1, 'kari': 1, 'urakka': 1, 'ori': 1, 'hyvä': 1, 'yhdeksän': 1, 'kaksi': 2, 'hän': 3, 'kilpailunäyttö': 1, 'otus': 1, 'seitsemän': 1, 'possu': 1, 'ProperName': 31, 'ruotsalainen': 1, 'polvi': 1, 'kähärä': 1, 'lady': 1, 'este': 1, 'su': 1, 'tulos': 2, 'joka': 6}
GEN_ATTRIBUTE	{'': 1, 'sijoitus': 1, 'kiijoissa': 1, 'harmi': 1, 'kirja': 1, 'määrä': 1, 'valtakunta': 1, 'hartia': 1, 'eläke': 1, 'aktivisti': 1, 'marjaselkä': 1, 'legenda': 1, 'ryhmä': 1, 'näköisi': 1, 'hoitaa': 1, 'asema': 1, 'mieli': 1, 'maa': 1, 'auttaa': 1}
COMPOUND_ATTRIBUTE	{'elo': 1, 'päästäinen': 1, 'hoitoapu': 1, 'hoitopoliittinen': 1, 'talo': 45, 'hoitoasia': 1, 'salmi': 5, 'kassa': 6, '-ja': 1, 'hiiri': 1, 'ohjesääntö': 1, 'hoito-tarkastaja': 1, 'hoitohallitus': 1, 'ukko': 51, 'hoito-kysymys': 1, 'koivu': 16, 'hoitokunta': 1, 'ukkonäyttely': 1, 'pöllöveistos': 1, 'kollehdit': 1, 'lampi': 1, 'taloajattelu': 1, 'hoitolainen': 3, 'vaishoidon': 1, 'uus': 9, 'taksa': 3, 'hoitotoiminta': 1, 'hoitojärjestelmä': 1, 'ryhmä': 1, 'tukki': 1, 'hoitovirkaomainen': 1, 'apu': 7, 'hoito-asia': 1, 'ukkojaja': 1, 'taloaika': 2, 'poika': 1, 'koti': 1, 'mänty': 1, 'luuta': 1, 'hoitoasetus': 6, 'i': 4, 'hoitolasäädäntö': 1, 'akka': 1, 'huoltoajatus': 1, 'hoitoneuvoja': 1, 'poikalito': 1, 'hoito-ohjesääntö': 2, 'hoito-olo': 1, 'hoitorasitus': 1, 'enluu': 15, 'iva': 1, 'en-luu': 18, 'ukkokausi': 1, 'tupa': 1, 'kokous': 2, 'hoito': 57, 'hoitotarkastaja': 1, 'hoito-hallitus': 1, 'ruotujärjestelmä': 1, 'prosentti': 2, 'kotiaika': 1, '-hoito': 1, 'huone': 8, 'hoitohuone': 1}
PRON_ATTRIBUTE	{'': 9}
ADVERBIAL	{'': 3, 'voitto': 1, 'ProperName': 1, 'onnettomuus': 1, 'nainen': 1, 'joka': 1, 'tähystys': 1, 'kumpikaan': 1, 'soutu': 1, 'osuus': 1, 'uinti': 1, 'kovaluonteinen': 1, 'anta': 1, 'heittäytyä': 1, 'kirjo': 1, 'sellainen': 1, 'peruna': 1, 'lintu': 1, 'oire': 1}
F_SUBJECT	{'ei': 1, 'ehtiä': 1, 'voittaa': 1, 'sopia': 1, 'jäädä': 2, 'kokea': 1, 'voida': 1, 'joutua': 1, 'kiitää': 2}
OBJECT	{'herätä': 1, 'kasvaa': 1, 'päättää': 1, 'sortaa': 1, 'löytyä': 1, 'kertoilla': 1, 'perustaa': 1, 'tuoda': 1, 'hyväksyä': 1, 'toimia': 1, 'herjata': 1, 'armahtaa': 1, 'syödä': 1, 'tarvita': 2}
NP_ATTRIBUTE	{'kitinä': 1, '': 16, 'puu': 1, 'polttopuu': 1, 'mattopesula': 1, 'lyöjätykki': 1, 'pinna': 1, 'sekunti': 11, 'tamma': 1, 'syntinen': 1, 'taskuraha': 1, 'kuolonkalpea': 1, 'satalappunen': 1, 'prosentti': 2, 'juoksu': 1, 'jäljittely': 1, 'kilo': 1, 'maali': 2, 'ja': 2, 'kirvesniemi': 1, 'vvatilla': 1, 'selänne': 1, 'tenniskenttä': 1, 'markka': 2, 'piste': 10, 'katukauppias': 1, 'äiti': 1, 'karhu': 1, 'palkkio': 1, 'osanottaja': 1, 'pelaaja': 1, 'asiakas': 1, 'kähärä': 1, 'ripe': 2, 'ia': 1, 'kotijoukkue': 1, 'potilas': 1, 'matkamies': 1, 'lilliputti': 1, 'tuttava': 1, 'satanen': 4, 'kaari': 1, 'hallinta': 1, 'miljoona': 1, 'tulos': 2, 'lemmikki': 1, 'taistella': 1, 'tunti': 2, 'vireä': 1, 'metri': 1, 'tieura': 1, 'pisto': 1, 'vammainen': 1, 'nurmi': 1, 'kuukausi': 1, 'korkea': 1, 'lapsilisä': 1, 'ukkonen': 1, 'kirahvi': 1, 'mikkeli-vierailu': 1, 'vitonen': 1, 'matka': 1, 'puoU': 1, 'kantaa': 1, 'MM-': 1, 'kymppi': 1, 'paitsiomaali': 1, 'tohmajärveläinen': 1, 'joukkue': 1, 'työntekijä': 1, 'korpi': 1, 'vaimo': 1, 'ProperName': 194, 'hevonen': 2, 'centiimeistä': 1, 'eläin': 1, 'isä': 1, 'sentti': 2, 'pylväspää': 1, 'ilme': 1, 'rupla': 1, 'vanhus': 2, 'tasapelipiste': 1, 'suolaraha': 1, 'osa': 1, 'mies': 2, 'omena': 2, 'prosenttiyksikkö': 1, 'tukki': 1, 'ukkeli': 1, 'saturainen': 1, 'puikko': 1, 'keila': 2}
N_SUBJECT	{'': 1}
P_SUBJECT	{}
E_SUBJECT	{'': 1, 'hän': 1}
POS_SUBJECT	{}
POS_OBJECT	{}
